,client_id,pay_dt,pay_sum,recurrentis,pay_method,pay_purpose_cat,pay_hour
413,91B53D58-3B47-4D03-9873-1C78507C9BFF,2020-08-22,500.0,1,cards,general,11
114,32A79235-2FE7-410F-BFFF-B303E5E1255B,2020-08-22,100.0,1,cards,general,15
7920,6E918AA5-393C-40CB-BFAD-507EA247806B,2020-08-23,200.0,1,cards,general,14
6355,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2020-08-23,500.0,1,cards,general,15
4294,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-08-23,100.0,0,sms,general,15
7226,F0EFFF43-9526-4A27-A417-2559E9B1367F,2020-08-24,100.0,1,cards,general,19
2833,4B73CEC8-6CC0-4AFB-B7A9-8518680AF99C,2020-08-24,3000.0,0,cards,general,14
5807,31F0F4AC-DE85-4E68-8E86-470EBA1787FA,2020-08-24,50.0,0,account,general,0
2375,4B73CEC8-6CC0-4AFB-B7A9-8518680AF99C,2020-08-24,3000.0,0,cards,general,14
5508,2757CAE1-79DF-4D22-8B80-2886279B39AB,2020-08-24,5000.0,0,cards,general,14
7272,ED59E575-9812-40A1-AFF0-2F728A256D59,2020-08-24,100.0,0,cards,general,21
359,F627A4CC-CF2E-4208-84FF-5EC89D714E2D,2020-08-24,500.0,1,cards,general,15
10350,451B970D-0174-4F9D-91C4-BE95F1E28D69,2020-08-24,1000.0,1,cards,general,18
3954,F687136A-8561-4042-A21D-3756524130B6,2020-08-24,300.0,1,cards,general,22
2814,78B15905-FAFD-4924-BD4E-B2E9908DB661,2020-08-24,250.0,0,cards,general,20
419,39E2ED47-B829-4F25-A013-4FD6D835917E,2020-08-24,1000.0,1,cards,general,12
1737,4B73CEC8-6CC0-4AFB-B7A9-8518680AF99C,2020-08-24,3000.0,0,cards,general,14
12463,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2020-08-24,100.0,1,cards,general,19
2718,5C3D6376-1493-45AA-91AB-94BEBBF6B78C,2020-08-24,200.0,1,cards,general,12
7976,6827A69B-55A8-48EE-94E8-08EFAF4E3E0A,2020-08-25,100.0,1,cards,general,12
9297,FD111B94-0E78-4440-BEA2-56FB2697F647,2020-08-25,300.0,1,cards,general,23
2113,6FA94D8E-7FA1-4331-A7DC-C758BCEFA546,2020-08-25,500.0,1,cards,general,8
10126,9EBD2918-571C-4E70-BBEE-A6346F3E6520,2020-08-25,500.0,1,cards,general,8
6494,B5836CD1-F90D-40AD-9B34-926874D4A4FE,2020-08-25,450.0,0,account,general,0
3050,1023CA96-65E3-49E6-84CC-66F5DCCD43BA,2020-08-25,3000.0,0,cards,general,18
12420,A9B8D3CD-17ED-4B85-AB9B-79B152E4C8EC,2020-08-26,100.0,1,cards,general,18
8824,3AE275F5-ECAA-4649-8BDE-B357974DDDF8,2020-08-26,500.0,0,cards,general,19
1632,B6852F4E-1D56-4C1E-BEC4-ABE5CDE40B31,2020-08-26,100.0,1,cards,general,18
5128,996F4385-4C46-4431-BE22-40B4B7C2ED1B,2020-08-26,200.0,1,cards,general,16
6084,9CD097A9-5E66-4602-9F14-0F7CD0691AC9,2020-08-26,200.0,1,cards,general,16
11114,B584130D-BE63-4542-9F35-40C63205EECE,2020-08-26,1000.0,1,cards,general,21
13793,922B258B-7E7A-4E6B-9872-A8A4CF7DD8CB,2020-08-26,300.0,1,cards,general,16
10596,1BDD4D01-772F-4420-8FCE-CC13F3777150,2020-08-26,500.0,1,cards,general,21
3029,0AF6102D-7F90-432F-A83D-286278ACFD62,2020-08-26,300.0,0,cards,general,17
2040,AF423647-DF3E-4278-8127-8624506BD4D6,2020-08-26,300.0,1,cards,general,16
3869,EBA86F53-87F0-45B8-8C08-45E946399CE8,2020-08-26,200.0,1,cards,general,19
7812,4DAF2341-60FE-4AA1-B917-D95CD3FDD45F,2020-08-26,500.0,1,cards,general,16
1341,3AE275F5-ECAA-4649-8BDE-B357974DDDF8,2020-08-26,500.0,0,cards,telic,19
10528,8DE34C9D-2FFD-48EA-B386-B676F4A9AA5D,2020-08-26,500.0,1,cards,general,16
1914,3077F605-6537-4ED5-80E0-E9DB151A001A,2020-08-26,100.0,1,cards,general,20
13970,3EA872BC-6325-4AAB-BE21-0C8A299C0B6C,2020-08-26,200.0,1,cards,general,16
3775,43565A56-08B4-4D59-9025-E183FCF3CADF,2020-08-26,100.0,1,cards,general,16
8267,8491C10D-BB88-4412-AC8E-ED15FDC11236,2020-08-26,100.0,1,cards,general,20
10760,77202A6E-74EE-45C4-8445-FE12B3781BA9,2020-08-26,4000.0,0,account,general,0
10808,5CE1BF92-989E-404A-A6DC-26CCEA3659DA,2020-08-26,200.0,1,cards,general,16
684,85B6E79D-D44A-44D9-8B0E-FE35CEF3B639,2020-08-26,150.0,1,cards,general,19
11256,293B5F95-869A-4AA4-A8B5-ABA6707D1D3D,2020-08-26,500.0,1,cards,general,16
8254,88FE8980-50E2-437F-AA7D-FB79DC5BB07A,2020-08-26,200.0,1,cards,general,17
12265,3F34609E-D7A8-4B2C-A788-5F76D38FD2DA,2020-08-26,100.0,1,cards,general,21
7566,5CF651F9-81A5-4480-BD7C-4E734DE6D584,2020-08-26,500.0,1,cards,general,20
3564,1FFC1244-0B47-4C3D-8587-1331E68C9A8E,2020-08-26,100.0,1,cards,general,16
4613,702A3992-7E88-483F-8F1C-C2228E4FBAFC,2020-08-27,1000.0,1,cards,general,22
460,1AB8FF80-1582-46FF-9C17-50B53D00744E,2020-08-27,500.0,1,cards,general,9
8036,812F27BB-75C9-45D5-A0D3-E1D34770F6F0,2020-08-27,1000.0,1,cards,general,15
856,FD111B94-0E78-4440-BEA2-56FB2697F647,2020-08-27,200.0,1,cards,general,13
1081,00B01874-B85A-4E15-8888-F38CB255FA76,2020-08-27,100.0,1,cards,general,17
8086,B815C381-1C98-4062-871F-274229267498,2020-08-27,300.0,1,cards,general,9
1830,B35F7374-2AA7-41AB-9106-67503B1A67BE,2020-08-27,300.0,1,cards,general,9
5442,DBE29277-744D-4174-B5E8-322F29511E20,2020-08-27,100.0,1,cards,general,12
8565,4AE7759F-EAB3-401E-992D-A0761AAFF030,2020-08-27,300.0,1,cards,general,10
12796,55099E9D-826D-4FFE-A5A7-8EF64751E0CC,2020-08-27,300.0,1,cards,general,9
8185,D11407FB-1EF8-4892-AC0D-691F89BC6BAA,2020-08-27,100.0,1,cards,general,6
6586,AE4ECA37-B3E9-46FD-BDA4-2A8704E408AC,2020-08-27,100.0,1,cards,general,6
10902,9C018A15-7CF6-4BDE-8741-6755A920351C,2020-08-27,2500.0,1,cards,general,17
2094,2708DE80-149B-4C7A-B60B-A5E3553F05F3,2020-08-27,100.0,1,cards,general,11
9673,DA568BE7-7B70-4C80-96C1-AA7173D2613A,2020-08-27,1500.0,1,cards,general,0
3948,1D092FBF-6E44-495D-9ABF-3A309929C930,2020-08-27,200.0,1,cards,general,9
3831,17E2E1AB-A591-4E10-904D-DF0064C572FF,2020-08-27,100.0,1,cards,general,9
1883,411B3B03-BFAE-4CDF-889A-A5D0F0D5B444,2020-08-27,100.0,1,cards,general,9
716,CE077435-2E0D-4FC9-A305-E29B1BD45F07,2020-08-27,500.0,1,cards,general,10
3269,000711B2-2785-461B-BF5B-5CB7D2CABA20,2020-08-27,500.0,1,cards,general,8
288,AFA0BF77-ECBA-47CB-8412-426528349911,2020-08-27,50.0,1,cards,general,9
13966,0FD09C49-8BE7-45B0-B496-060EF16A2182,2020-08-27,100.0,1,cards,general,8
11513,A83D94D5-4077-41AC-BD24-A1806F15D642,2020-08-27,1000.0,1,cards,general,8
7014,EAD75CE6-0F33-478E-A37E-712C66DB9082,2020-08-27,10000.0,1,cards,general,22
1373,3131CAC0-503D-4C43-A209-CC164127BD49,2020-08-27,200.0,1,cards,general,1
3077,7ACBAD2B-6BBB-4427-A97E-0DB9D818EB92,2020-08-27,300.0,1,cards,general,9
3217,4335B0EB-9D4D-476B-B84C-843A513AA5A5,2020-08-27,300.0,1,cards,general,10
5355,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2020-08-27,300.0,1,cards,general,14
2155,A320D876-79E2-4EFA-BF01-BD484B31C9D2,2020-08-27,50.0,1,cards,general,9
1662,FA9A2352-706B-4B74-A59F-7D271017BE99,2020-08-27,500.0,1,cards,general,18
4609,39867113-5EB6-42AE-A139-AA2CE74B51B9,2020-08-28,500.0,1,cards,general,14
3579,2AA1C086-BF4C-4A5B-9237-FCB7BAB3B038,2020-08-28,10000.0,1,cards,general,16
6322,60EBACED-1E48-4F83-9B61-85304892DEA2,2020-08-28,100.0,1,cards,general,10
1364,6B6B07EA-B2B8-4FB5-8539-60B39B8CD445,2020-08-28,300.0,1,cards,general,10
14034,43B823C4-AA47-4D65-A0D0-499EFA1FEDEB,2020-08-28,200.0,1,cards,general,21
2827,0A26739B-74B0-47EE-BE1A-E4D121DFEAA0,2020-08-28,200.0,1,cards,general,18
13295,29DD1443-1419-416E-97AB-83E7DF205D14,2020-08-28,200.0,1,cards,general,8
1080,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2020-08-29,500.0,1,cards,general,11
92,B9525EA2-FBF9-4F38-9B5D-4B8C8BE91A18,2020-08-29,500.0,1,cards,general,12
12299,0B008EFD-D8C9-4CDD-9DE1-479CBA5DAEB9,2020-08-29,150.0,1,cards,general,22
10016,62B1F4E6-34D8-4143-9FEC-AC802729B062,2020-08-29,500.0,1,cards,general,10
2782,05B8107B-349D-440B-92B0-EF081B5065A3,2020-08-29,2500.0,1,cards,general,9
2853,9B35673B-5CD8-48BC-A419-1E574FECBA53,2020-08-29,5000.0,1,cards,general,10
8457,AAFE6AF9-FDD2-4BA5-BB2D-9AEBAC62ED41,2020-08-30,100.0,1,cards,general,14
6045,B5ABDCBD-2E7C-4ED9-B608-E5153B96AB1F,2020-08-30,1000.0,1,cards,general,11
456,E605C66A-382E-475E-B5D8-FE8DC030C02E,2020-08-30,500.0,1,cards,general,21
3592,6267B856-FE6F-4C2A-A6E4-2713B95A6193,2020-08-30,8000.0,0,cards,general,13
1871,F04FA9FD-54D2-4842-BA73-B2D99443CFA3,2020-08-30,1000.0,1,cards,general,21
12537,2FF7A8C4-C3C0-4B55-8BDE-8A95E70209D0,2020-08-30,333.0,0,account,general,0
5991,FC5D2791-82F0-4041-87DB-CF244602EAA3,2020-08-30,200.0,1,cards,general,18
8237,81B971C3-0352-4115-969B-4AD3AD2690AC,2020-08-30,500.0,1,cards,general,12
12686,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,200.0,0,cards,general,7
6400,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,200.0,0,cards,general,7
6210,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,300.0,0,cards,general,7
13773,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,500.0,0,cards,general,7
9574,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,300.0,0,cards,general,7
12059,85348172-F358-4345-91F1-DB8CF0531C8A,2020-08-31,50.0,0,cards,telic,14
4515,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,200.0,0,cards,general,7
10993,95969018-2874-42DF-883D-C75F45F60581,2020-08-31,500.0,0,cards,general,7
7425,E24F0340-A42A-4746-B381-E0C3E07A0BFE,2020-09-01,500.0,1,cards,general,22
9393,C09905A1-2059-4FAB-B74B-F52B5913CF84,2020-09-01,200.0,1,cards,general,14
1499,8187929B-6660-474C-A1B6-296347E1E4A8,2020-09-01,500.0,0,cards,general,21
11914,67BED449-3429-4190-AA55-DF8267B7A196,2020-09-01,2500.0,1,cards,general,14
12982,CAD3BCE5-2860-4D2D-B198-CC47B8121244,2020-09-01,300.0,0,cards,general,17
4708,825984A9-4035-4C4D-9B36-48A192E64A43,2020-09-01,3000.0,0,cards,telic,17
942,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-09-01,100.0,0,sms,general,16
11457,9B9B040D-704A-44E4-B7BA-3DB38A76C67A,2020-09-01,100.0,1,cards,general,19
10099,DE2086CE-9939-4CD9-92FB-B246B971A790,2020-09-01,800.0,0,account,general,0
12872,8259242F-B86A-4FBB-8CA6-6D74F15A1E90,2020-09-02,390.0,0,cards,general,23
10285,FEE7B479-DFEC-489D-8490-D6FC04BD7860,2020-09-02,100.0,1,cards,general,9
10892,793690C0-6332-4289-96B4-2CF8902ACEF5,2020-09-02,200.0,1,cards,general,9
13593,84FDDE1D-B0D1-4A0A-ACA6-B995CB1B784B,2020-09-02,400.0,0,account,general,0
10784,DACCF84D-6DE5-4221-8D82-B219A234E83E,2020-09-02,1000.0,1,cards,general,23
8142,A42A325C-B751-4475-AF45-9E3DC64E71E6,2020-09-02,500.0,0,cards,general,20
8885,79629EAB-5C8B-4788-85FB-438AF231C0B5,2020-09-02,800.0,0,cards,general,10
3915,E4C7723F-1415-400E-8496-85E20DF0B901,2020-09-02,50.0,0,account,general,0
4432,12EEA4B1-E4CD-46C5-B7EF-4C194BFF356F,2020-09-02,500.0,1,cards,general,10
6345,D74623AE-3DC5-4352-9B2C-F163F2655E15,2020-09-02,200.0,1,cards,general,17
11307,4F9CD5E1-F2D0-4E10-A1CA-DD5E1297B4C2,2020-09-02,500.0,1,cards,general,23
5576,587A5501-198E-48B5-B0E3-99A1FCA8DD7A,2020-09-02,500.0,0,account,general,0
4436,686DC5D2-4C87-4CD0-A147-5F696F96D098,2020-09-03,100.0,1,cards,general,15
12529,8916C06C-796E-4586-AF3D-748ACEF40A76,2020-09-03,100.0,1,cards,general,22
11293,4F321FC9-92FD-4FB2-9DE7-8D2867A2BBB4,2020-09-03,100.0,1,cards,general,18
7872,D5A554EB-8DFE-4304-945A-525942B5127D,2020-09-03,300.0,1,cards,general,16
6256,3105CFCD-F56A-4699-9CCA-6C5EEC38BC80,2020-09-03,500.0,1,cards,general,11
1677,0B6DA68C-558B-4153-806E-B1D775585B88,2020-09-03,200.0,1,cards,general,11
13200,505DC2AB-625F-4398-B27E-057E407A4788,2020-09-03,200.0,1,cards,general,16
8661,F2BF9DD2-1CFD-4097-B8C8-910266148027,2020-09-03,1000.0,1,cards,general,17
10946,C98CBCEB-62BC-408C-8123-F83D8E378363,2020-09-03,200.0,1,cards,general,10
3752,871F7A54-58A2-4AEA-BD93-4BD4B6AC0D95,2020-09-03,300.0,0,cards,general,16
4915,ED27ECF9-8656-431B-81B8-D0A8CF0B68E0,2020-09-03,500.0,1,cards,general,19
5095,87F2C610-076B-48AA-A1CF-136A891011CC,2020-09-04,100.0,1,cards,general,21
1452,4C698E7F-5AE2-467A-99DF-A61DA61C95CD,2020-09-04,100.0,0,sms,general,21
2673,6871FBF8-EE76-41FE-91A0-AF2101E76B82,2020-09-04,300.0,0,sms,general,15
6234,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2020-09-04,2500.0,1,cards,general,0
5429,486E0EC4-C108-4972-9B28-19B8F6C9429D,2020-09-04,300.0,0,account,general,0
3546,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2020-09-05,500.0,1,cards,general,17
13921,865FF01A-0F5E-463D-9DE6-91C2202F868D,2020-09-05,500.0,1,cards,general,10
7410,08C3988B-C0FF-44EE-83BF-5A75E18110D2,2020-09-05,100.0,1,cards,general,20
975,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2020-09-05,500.0,1,cards,general,10
4128,46FB1089-868B-4255-91B2-3C0FCE8D84B4,2020-09-05,1000.0,1,cards,general,16
1574,7DE1207E-C391-4706-A059-685BEE04A53A,2020-09-05,1000.0,1,cards,general,21
11577,3798F3E3-70D3-4D1B-8D91-F8C34CD240FF,2020-09-05,500.0,1,cards,general,14
2119,E3637941-2D52-4056-AEB0-B1D93CF43EFE,2020-09-06,200.0,1,cards,general,13
6362,0A5B6E02-5154-4558-9E74-BCD6F93D6131,2020-09-06,35.0,0,account,general,0
13418,2EA4B484-E4BA-4F31-AF48-507343830A86,2020-09-06,200.0,1,cards,general,14
10733,BBA4E944-A48D-44B8-A0E6-E4FEB6486097,2020-09-07,500.0,1,cards,general,17
449,E4D52262-952C-4CE8-8F29-BE518BB70509,2020-09-07,300.0,1,cards,general,23
435,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-09-07,99.0,0,account,general,0
9023,43B5D1C4-5526-4B08-AB16-B4834D125D4C,2020-09-07,5000.0,0,cards,general,11
10815,B5BE2B25-440D-49D9-901B-93EA9DA9BF8A,2020-09-07,100.0,1,cards,general,18
5202,F4468D65-4F33-4431-BAFD-68E80590D4C2,2020-09-08,500.0,1,cards,general,18
10666,447085EC-29FF-47B2-81AB-613E7D2729CC,2020-09-08,1000.0,0,cards,general,13
6484,C9F732ED-9522-42EC-98FB-840B680F7C34,2020-09-08,500.0,1,cards,general,16
2213,0EE4BB4B-C192-4ECA-9C83-303F79289195,2020-09-09,1000.0,0,cards,general,13
2303,4310081C-6683-41A1-A510-FA2B93CAC30E,2020-09-09,88.0,0,account,general,0
9032,95B27BB2-FFA7-4E25-909B-682A9CB5620D,2020-09-09,500.0,1,cards,general,20
10109,0C3C58C3-BCE1-4647-88FE-E7D6E16AFB1C,2020-09-10,500.0,0,cards,general,13
12496,28E62885-FC1B-47D8-90B3-F86D57ED44DD,2020-09-10,2000.0,0,cards,telic,16
13993,B66C344D-DD40-4773-B9D1-AFC112F27B63,2020-09-10,500.0,1,cards,general,13
10140,B40B9130-5463-4FD9-99D7-2D97090415E6,2020-09-10,500.0,0,cards,telic,14
13677,15D6C77F-7076-4358-A472-D71716751635,2020-09-10,1000.0,0,cards,telic,13
2813,895FA522-FC8B-4BBE-AF2C-601321DC902F,2020-09-10,300.0,0,cards,general,15
10696,5CC966DC-7C18-466D-BCCD-51AB80FA05AD,2020-09-10,300.0,0,cards,general,15
4925,CB4DEB8A-31DE-465B-AD53-C0712D2F5E55,2020-09-10,2000.0,0,account,general,0
12508,BC4E1D37-5C78-4934-BC0D-7502EF6E09B1,2020-09-10,1000.0,1,cards,general,20
960,E8207AA6-322C-464D-BB24-53A5B3F14E98,2020-09-10,1000.0,0,cards,general,16
134,5B4C0FFA-9219-41E0-98CA-2F4A9FBE3A7C,2020-09-11,300.0,0,cards,general,8
4387,BC75B9EC-0655-4043-A476-DC04053AE392,2020-09-11,300.0,0,cards,telic,18
8317,88C8DF01-278B-4D57-95C3-0610101A9FDD,2020-09-11,100.0,1,cards,general,12
598,83A04F14-0867-40B6-BC10-73B298DA929B,2020-09-12,100.0,1,cards,general,14
13292,A3484CA5-2DA7-4415-BE7E-EE9DE3857710,2020-09-12,2500.0,1,cards,general,14
4013,83A04F14-0867-40B6-BC10-73B298DA929B,2020-09-12,500.0,0,cards,telic,19
249,72B86851-7292-4C03-88D9-4B55E5F648B9,2020-09-12,3000.0,1,cards,general,14
6952,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-09-12,100.0,0,sms,general,12
6735,2ECF8452-12CF-4A50-85DB-9335C84D28EA,2020-09-12,500.0,1,cards,general,14
840,A60E7300-3134-48B3-A8C9-B4A2C5A951B1,2020-09-12,150.0,1,cards,general,20
10758,FD96893A-58D9-4B07-A493-D50E6EA87F97,2020-09-13,30.0,1,cards,general,0
132,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-09-13,99.0,0,account,general,0
1254,3A02FE33-B56B-4C55-8D1C-79F1A53E5C45,2020-09-14,500.0,1,cards,general,11
1529,3B86774C-5CD1-44E8-B233-0B4076CD3770,2020-09-14,2500.0,0,cards,general,20
6224,666FF71F-6AC9-48B7-985F-8633248776FA,2020-09-14,2500.0,1,cards,general,18
12702,77EF7911-2E80-4D03-B416-BCD82B6B3DDF,2020-09-14,500.0,1,cards,general,14
12669,C3C7B634-708C-4B17-840C-CAD2DF168E47,2020-09-14,150.0,0,cards,telic,22
1335,85348172-F358-4345-91F1-DB8CF0531C8A,2020-09-14,100.0,1,cards,general,14
1175,36A354C3-85DF-452D-8023-101FAFFEC7FD,2020-09-14,500.0,1,cards,general,10
3866,4BA0AD99-4220-4C89-8476-3F9B51372DCD,2020-09-14,1000.0,1,cards,general,22
5604,74D5E819-BC8D-4F3E-9BC7-E8EACAFCFD47,2020-09-14,100.0,1,cards,general,0
7307,28776813-E584-4E8B-88E0-DF262729E214,2020-09-15,345.0,0,account,general,0
5575,A8B5220A-0B86-40F9-956B-A1F4E582A504,2020-09-15,300.0,0,cards,telic,14
5971,9B65B6F3-A96E-4610-89DA-050BD4F1A7E3,2020-09-15,500.0,1,cards,general,10
1861,E161DB3E-4DD4-4130-989C-C5E0B5B0DC90,2020-09-15,300.0,1,cards,general,21
13149,BA5CFF99-D961-413D-BC83-E4CF201D0346,2020-09-16,200.0,0,sms,general,10
3799,83A04F14-0867-40B6-BC10-73B298DA929B,2020-09-16,500.0,0,cards,telic,9
3230,C2FD4D86-9C77-4BA9-BA2F-111B77C5A263,2020-09-16,100.0,0,account,general,0
13501,48886847-9427-47BE-BBCD-A8DB607D8067,2020-09-16,500.0,1,cards,general,14
5647,691E5EFE-A42A-442F-86DB-5FDE53A40F75,2020-09-16,150.0,1,cards,general,9
6764,F197462F-31BC-4427-B353-8D5D34170C9E,2020-09-16,1000.0,0,cards,telic,16
13613,343CA5AF-CD0C-497A-B929-4027E59354CD,2020-09-16,5000.0,0,account,general,0
4273,691E5EFE-A42A-442F-86DB-5FDE53A40F75,2020-09-16,100.0,0,cards,telic,9
7361,4B763C83-EF90-40B2-8A6E-90C4879C6E66,2020-09-16,59.08,0,account,general,0
6923,4ECB767F-8830-497B-B395-851D4EACD1F8,2020-09-16,1500.0,1,cards,general,15
5176,0E516427-6B84-4268-AB70-009E9E1FD026,2020-09-17,100.0,0,sms,general,16
3427,FEE4BAD2-DE40-4FE6-8515-6C579A28DDA1,2020-09-17,500.0,1,cards,general,13
2693,3A1FE94C-DBFC-4E6B-A0F7-5C3F52C4EB63,2020-09-17,100.0,1,cards,general,14
11841,142FA53C-F633-43D8-B676-5E5E4C74188D,2020-09-17,200.0,0,account,general,0
2639,F078657B-7643-4F20-9B77-4DB7AD4A9920,2020-09-17,2000.0,1,cards,general,22
5789,5764ECBB-F44D-4660-885A-31B2AEECBBF4,2020-09-18,500.0,0,cards,general,12
4889,5D9EABAB-2828-4D67-8900-F9454437367A,2020-09-18,500.0,0,cards,telic,18
8858,D7023089-29CE-481B-8468-50BCAD9DB08E,2020-09-18,1000.0,0,cards,general,12
4301,1356F955-EF25-46E4-BBEE-39FA6314CA4D,2020-09-18,300.0,0,cards,telic,14
13383,E674F8AF-2ECD-4253-9AC5-761F2D641205,2020-09-18,2500.0,1,cards,general,14
11713,06EDEAF6-D247-4309-9B72-3E9987057AE7,2020-09-18,300.0,0,cards,telic,20
8719,ED1D1155-A051-4D45-AF00-5C8AE7E03008,2020-09-18,1000.0,0,account,general,0
13561,91D5B0A3-1F21-45C8-9DF4-31A5D06AA16D,2020-09-18,500.0,0,cards,telic,18
10793,45D9221D-B417-4AEF-9DAD-7C8CCE0925DB,2020-09-18,1000.0,0,cards,telic,21
9198,0BD1C7DA-3A93-4282-A5DB-E4E4BF72BAAC,2020-09-18,500.0,0,cards,general,10
13071,BCF7F07A-7CBD-412F-86F6-21F26CD110D2,2020-09-18,100.0,1,cards,general,22
9288,C2B53C59-FF86-4863-9CAF-B6F15E4CC89E,2020-09-18,300.0,0,sms,general,10
2246,B6B63ADB-4FA7-4BB2-BD30-6FA287CEA458,2020-09-18,200.0,1,cards,general,10
2302,BC75B9EC-0655-4043-A476-DC04053AE392,2020-09-18,300.0,0,cards,telic,19
4459,2F76629E-00D9-4FA2-98D9-66C4674488E0,2020-09-18,500.0,0,cards,telic,21
5584,F0D21988-41FC-4220-B3B4-904F216BF22D,2020-09-18,100.0,0,sms,general,22
366,F197462F-31BC-4427-B353-8D5D34170C9E,2020-09-18,1000.0,0,cards,telic,22
8632,E4FF20C2-FC8C-435F-A4D1-9CCDC8501C4B,2020-09-19,100.0,0,sms,general,7
6529,B52C248B-D029-487C-BDD1-8C89B916FAD2,2020-09-19,200.0,1,cards,general,22
3538,97F2D353-B0FF-42B0-8EB1-D3717058EAD4,2020-09-19,500.0,1,cards,general,9
9397,54A2C5E2-6685-4B2E-8E2A-FC503D9D2144,2020-09-19,100.0,1,cards,general,6
12694,C39D76D6-A933-4D47-B625-E34DF83B7403,2020-09-19,500.0,1,cards,general,13
9056,7F6D14CF-B2C6-4028-A673-5B0CB68AEDD9,2020-09-19,500.0,0,cards,general,23
9584,05343F01-7D7A-4147-8ECE-74F6F8DA69A8,2020-09-19,1000.0,1,cards,general,12
9868,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2020-09-19,300.0,1,cards,general,12
12953,0CE13D75-2831-47B5-8E7C-E66E084DEE93,2020-09-20,100.0,1,cards,general,15
450,A42A325C-B751-4475-AF45-9E3DC64E71E6,2020-09-20,500.0,0,cards,general,8
12790,DAE59599-0605-4A44-8469-74100D1ED2A6,2020-09-20,300.0,0,cards,general,11
925,809919B8-4A98-4804-B789-CD632F2B4FE5,2020-09-20,1000.0,0,cards,general,13
8494,9E160C3D-564C-417E-8BF7-48EACE486B76,2020-09-20,1000.0,0,cards,general,17
227,DAE59599-0605-4A44-8469-74100D1ED2A6,2020-09-20,300.0,0,cards,general,11
1705,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-09-20,99.0,0,account,general,0
13031,F2ACD724-D39C-4881-8059-9E9B12EC55AE,2020-09-20,500.0,0,account,general,0
13547,2DBC9032-1DAF-4379-AC10-36F31AF3AF09,2020-09-21,200.0,1,cards,general,9
13785,8995E668-1C2F-463D-B504-C87AACEF5D25,2020-09-21,500.0,1,cards,general,11
2003,A017B846-2D16-4C70-9F8F-2577BA977DF8,2020-09-21,100.0,1,cards,general,12
7603,6267B856-FE6F-4C2A-A6E4-2713B95A6193,2020-09-21,100.0,1,cards,general,0
12857,B350A5C5-2001-407C-9C9F-FB98201D5DAF,2020-09-21,300.0,1,cards,general,12
6818,536D1F48-EAF0-4CA0-9893-A1614AD1A4A8,2020-09-21,1000.0,1,cards,general,19
3922,C22D541A-D28B-40FE-A8DD-256670054B54,2020-09-22,500.0,0,cards,general,23
8913,4977996C-754C-449B-9ED3-DB18CE789900,2020-09-22,399.0,0,account,general,0
874,32A79235-2FE7-410F-BFFF-B303E5E1255B,2020-09-22,100.0,1,cards,general,15
10904,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-09-22,100.0,0,sms,general,1
439,7D5BD3A8-6797-4AD9-BF23-E3C5D1866148,2020-09-22,200.0,0,sms,general,8
3821,C3FEBA9D-A9B5-4CC2-B97E-040E552C2C66,2020-09-22,100.0,1,cards,general,14
9747,91B53D58-3B47-4D03-9873-1C78507C9BFF,2020-09-22,500.0,1,cards,general,11
2497,84F9591C-8528-45F8-A3DA-C57F83060019,2020-09-23,111.0,0,cards,telic,17
6799,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2020-09-23,500.0,1,cards,general,15
6962,F627A4CC-CF2E-4208-84FF-5EC89D714E2D,2020-09-24,500.0,1,cards,general,15
7894,2A4594C2-BFCC-46EB-8359-868B32091C7F,2020-09-24,400.0,0,cards,telic,17
7853,64432CAF-DEB4-4D83-9C23-A4AEAEE07967,2020-09-24,1000.0,0,cards,general,15
2643,2A4594C2-BFCC-46EB-8359-868B32091C7F,2020-09-24,300.0,0,cards,telic,17
1253,5C3D6376-1493-45AA-91AB-94BEBBF6B78C,2020-09-24,200.0,1,cards,general,12
13857,8D0F575E-A29E-4044-8E1B-C02FFD86BAB1,2020-09-24,1000.0,0,cards,telic,15
534,39E2ED47-B829-4F25-A013-4FD6D835917E,2020-09-24,1000.0,1,cards,general,12
12346,451B970D-0174-4F9D-91C4-BE95F1E28D69,2020-09-24,1000.0,1,cards,general,18
